name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
TOYOTA Corolla,2019,803460,6032.0,Petrol,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ ML 350,2012,5795496,123000.0,Diesel,Dealer,Tiptronic,Second Owner
HYUNDAI Sonata,2016,1672776,251768.0,Hybrid,Dealer,Automatic,Third Owner
HONDA Civic,2004,711228,150000.0,LPG,Dealer,Variator,Fourth & Above Owner
CHEVROLET Cruze,2015,52668,0.0,Petrol,Dealer,Automatic,First Owner
TOYOTA Camry,2018,1580628,35058.0,Hybrid,Dealer,Automatic,Third Owner
VOLKSWAGEN Passat,2015,111972,88531.0,Diesel,Dealer,Automatic,First Owner
RENAULT Megane 5,2001,302400,212000.0,Petrol,Dealer,Manual,First Owner
HYUNDAI Santa FE,2014,3521028,188679.0,Diesel,Dealer,Automatic,Third Owner
TOYOTA Camry XLE,2012,1923096,169600.0,Hybrid,Dealer,Automatic,Third Owner
NISSAN Serena,2003,843024,125745.0,LPG,Dealer,Automatic,Third Owner
FORD Mondeo,1998,378000,123654.0,Diesel,Individual,Manual,Fourth & Above Owner
HYUNDAI Genesis,2011,1801128,134000.0,Petrol,Dealer,Automatic,Third Owner
LEXUS GX 470,2008,72408,263190.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Land Cruiser Prado,2017,7639548,33000.0,Diesel,Dealer,Tiptronic,Second Owner
KIA Optima,2014,2634324,86000.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 350,2011,144900,132630.0,Diesel,Dealer,Automatic,First Owner
TOYOTA Camry,2014,2239188,85000.0,Hybrid,Dealer,Tiptronic,First Owner
SSANGYONG Korando,2013,2018436,115701.0,Diesel,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ C 300 sport,2010,1501584,11000.0,Petrol,Individual,Tiptronic,First Owner
HYUNDAI Santa FE,2015,3155376,150000.0,Diesel,Individual,Automatic,Second Owner
MERCEDES-BENZ C 250,2013,2581656,120000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2010,1409352,224000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
DAEWOO Lacetti,2010,701820,182198.0,Petrol,Dealer,Automatic,Third Owner
HONDA Step Wagon,2005,948360,162000.0,LPG,Individual,Automatic,Fourth & Above Owner
FORD Fusion,2013,316092,320554.0,Hybrid,Dealer,Automatic,First Owner
KIA Optima,2013,684936,56129.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ C 200,2001,787668,210000.0,Petrol,Individual,Manual,First Owner
MERCEDES-BENZ ML 320,1998,645372,196137.0,CNG,Individual,Tiptronic,Second Owner
HYUNDAI Sonata,2016,1106448,450383.0,LPG,Dealer,Automatic,Third Owner
BMW 520,1990,237048,111111.0,Petrol,Dealer,Manual,Second Owner
HYUNDAI Tucson,2014,1778196,38955.0,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2014,843024,353049.0,LPG,Dealer,Automatic,First Owner
MERCEDES-BENZ E 320,2001,816648,218000.0,Petrol,Individual,Tiptronic,Third Owner
HYUNDAI Sonata,2014,158088,247835.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Avalon,2015,276612,237178.0,Petrol,Dealer,Automatic,Fourth & Above Owner
MAZDA CX-9,2011,46116,134157.0,Petrol,Individual,Automatic,Second Owner
LEXUS RX 450,2010,26376,382746.0,Hybrid,Dealer,Automatic,First Owner
TOYOTA Prius,2008,1185492,142400.0,Petrol,Dealer,Automatic,First Owner
HONDA Civic,2016,5115348,25439.0,Petrol,Individual,Automatic,Second Owner
HONDA Insight,2012,65856,321269.0,Hybrid,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2012,1580628,60000.0,Hybrid,Dealer,Variator,Third Owner
HYUNDAI Tucson,2014,1942836,191826.0,Diesel,Individual,Automatic,Second Owner
HYUNDAI Sonata,2016,1199436,37898.0,LPG,Individual,Automatic,Third Owner
HYUNDAI Elantra,2011,1214136,127500.0,Petrol,Dealer,Automatic,Third Owner
NISSAN Pathfinder,2005,1448916,272000.0,Petrol,Individual,Tiptronic,First Owner
MERCEDES-BENZ C 280,2006,1264452,135000.0,Petrol,Dealer,Tiptronic,Fourth & Above Owner
MERCEDES-BENZ E 350,2011,26376,132630.0,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2015,816648,386257.0,LPG,Dealer,Automatic,Fourth & Above Owner
VOLKSWAGEN Jetta,2000,474180,129600.0,Petrol,Dealer,Automatic,First Owner
CHEVROLET Volt,2012,1896720,140000.0,Plug-in Hybrid,Individual,Automatic,Second Owner
HYUNDAI Sonata,2016,1199436,37898.0,LPG,Dealer,Automatic,Second Owner
CHEVROLET Aveo,2017,2477076,47504.0,Petrol,Dealer,Automatic,First Owner
HONDA Civic,2017,4830588,16352.0,Petrol,Dealer,Automatic,First Owner
SSANGYONG Korando,2014,2143008,134368.0,Diesel,Dealer,Automatic,Third Owner
CHEVROLET Cruze,2012,1185492,100280.0,Petrol,Individual,Tiptronic,First Owner
KIA Niro,2017,3161172,65000.0,Hybrid,Individual,Automatic,Second Owner
MERCEDES-BENZ Sprinter,2008,4083240,300000.0,Diesel,Individual,Tiptronic,Fourth & Above Owner
LEXUS GX 460,2017,39480,69918.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Avalon,2013,1923096,320899.0,Hybrid,Individual,Automatic,Fourth & Above Owner
OPEL Zafira,1999,684936,240000.0,Petrol,Individual,Manual,Fourth & Above Owner
MAZDA Demio,2005,474180,169000.0,Petrol,Dealer,Automatic,First Owner
MERCEDES-BENZ ML 350,2011,39480,275862.0,Diesel,Individual,Automatic,First Owner
TOYOTA 4Runner,2006,2100000,155000.0,CNG,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2011,15792,233938.0,Petrol,Individual,Automatic,First Owner
TOYOTA Prius,2008,1159116,150000.0,Hybrid,Individual,Automatic,Third Owner
TOYOTA Prius,2010,974736,155126.0,Hybrid,Individual,Automatic,First Owner
VOLKSWAGEN Golf,1996,316092,0.0,Petrol,Individual,Manual,Third Owner
TOYOTA Prius,2014,79044,270410.0,Hybrid,Dealer,Automatic,Third Owner
BUICK Enclave,2019,856128,25706.0,Petrol,Dealer,Automatic,First Owner
VOLKSWAGEN Tiguan,2013,2555280,74000.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Genesis,2010,1407504,191263.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,59304,205968.0,Diesel,Individual,Automatic,First Owner
LEXUS CT 200h,2012,948360,146000.0,Hybrid,Individual,Automatic,Second Owner
LEXUS CT 200h,2012,1027404,136194.0,Hybrid,Individual,Tiptronic,Fourth & Above Owner
AUDI A4,2003,816648,260000.0,Diesel,Individual,Manual,Second Owner
TOYOTA Prius,2010,1264452,260000.0,LPG,Individual,Tiptronic,Third Owner
FORD Escape,2007,3024,260000.0,Hybrid,Individual,Automatic,Second Owner
TOYOTA Camry,2018,816648,127515.0,Hybrid,Dealer,Automatic,First Owner
MERCEDES-BENZ ML 320,2000,1238160,165500.0,LPG,Dealer,Tiptronic,Fourth & Above Owner
HYUNDAI Tucson,2014,540036,0.0,Petrol,Individual,Automatic,Third Owner
DAEWOO Matiz,2010,553224,128800.0,Petrol,Dealer,Manual,First Owner
TOYOTA Prius,2013,15792,101552.0,Hybrid,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2011,1448916,74900.0,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2012,1159116,142000.0,Petrol,Dealer,Tiptronic,Third Owner
TOYOTA Prius,2015,1606920,98483.0,Petrol,Dealer,Automatic,Third Owner
TOYOTA Aqua,2014,2370900,56000.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Genesis,2008,975492,140100.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 320,2003,1317204,300000.0,Diesel,Individual,Tiptronic,Second Owner
KIA RIO,2016,1554000,53000.0,Petrol,Individual,Tiptronic,Second Owner
HONDA Cr-v,2004,1396164,175000.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Elantra,2013,59304,133363.0,Petrol,Dealer,Automatic,Second Owner
TOYOTA Camry,2014,935172,179381.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
OPEL Vectra,1998,579516,232286.0,Petrol,Dealer,Manual,Third Owner
FORD Explorer,2017,7709100,52029.0,Petrol,Individual,Automatic,Fourth & Above Owner
FIAT 500,2013,342468,61650.0,Petrol,Individual,Automatic,Fourth & Above Owner
FIAT 500,2013,843024,95000.0,Petrol,Dealer,Tiptronic,Second Owner
MITSUBISHI Pajero,1996,1185492,186000.0,CNG,Individual,Automatic,Third Owner
BMW 528,2014,3556308,10000.0,Petrol,Dealer,Automatic,Second Owner
LEXUS CT 200h,2013,2344524,67000.0,Hybrid,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,777168,540833.0,LPG,Dealer,Automatic,Second Owner
CHEVROLET Captiva,2014,2332680,165000.0,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2010,1256556,127347.0,Petrol,Individual,Automatic,Third Owner
SUBARU Forester,2010,1211784,275200.0,Petrol,Dealer,Automatic,Second Owner
MERCEDES-BENZ Vito,2007,2291856,26000.0,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Santa FE,2016,4747092,89316.0,Diesel,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2011,131712,226251.0,Diesel,Dealer,Automatic,Third Owner
TOYOTA Prius,2010,1554252,160000.0,Hybrid,Dealer,Variator,First Owner
VAZ 2106,1997,184800,0.0,Diesel,Dealer,Manual,Second Owner
OPEL Vectra,1993,210000,1000.0,Petrol,Dealer,Manual,Second Owner
HONDA Insight,2013,1664628,126000.0,Hybrid,Individual,Automatic,First Owner
MERCEDES-BENZ E 350,2010,2607948,85000.0,Petrol,Individual,Tiptronic,Third Owner
TOYOTA CHR,2018,4004196,25000.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
SSANGYONG REXTON,2011,2369808,100959.0,Diesel,Individual,Automatic,Third Owner
TOYOTA Aqua,2012,1621704,68000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra i30,2013,1633296,122000.0,Diesel,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Tucson,2016,3267096,96618.0,Diesel,Individual,Automatic,Third Owner
HYUNDAI Tucson,2011,32928,179746.0,Petrol,Individual,Automatic,Second Owner
FORD Fusion,2013,13188,339920.0,Hybrid,Dealer,Automatic,Second Owner
NISSAN Vanette,2003,605892,202000.0,Petrol,Individual,Manual,Second Owner
TOYOTA Camry,2014,935172,179381.0,Hybrid,Individual,Automatic,Fourth & Above Owner
VAZ 2109,1990,131712,350000.0,Petrol,Dealer,Manual,Second Owner
HYUNDAI Elantra,2011,1532160,154900.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2017,85596,25635.0,Petrol,Dealer,Automatic,Second Owner
TOYOTA Tundra,2019,2950416,34059.0,Petrol,Individual,Automatic,Third Owner
DAEWOO Lacetti,2010,655704,219822.0,Diesel,Dealer,Automatic,First Owner
TOYOTA Aqua,2014,3542364,38161.0,Petrol,Individual,Automatic,Fourth & Above Owner
KIA Cerato,2015,1356684,40523.0,Diesel,Individual,Automatic,Third Owner
CHEVROLET Malibu,2013,1165668,226233.0,Petrol,Individual,Automatic,Fourth & Above Owner
SUBARU Forester,2012,26376,204579.0,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2016,1554252,30312.0,LPG,Individual,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,1040592,189530.0,Diesel,Dealer,Automatic,Second Owner
AUDI A4,2012,243684,177512.0,Petrol,Dealer,Automatic,Fourth & Above Owner
KIA Optima,2016,1344336,43618.0,Petrol,Dealer,Automatic,First Owner
BMW X6,2009,3819732,170000.0,Petrol,Dealer,Tiptronic,First Owner
BMW X3,2004,1132740,164000.0,Petrol,Individual,Tiptronic,Third Owner
HYUNDAI Elantra,2016,2239188,1624000.0,Petrol,Individual,Tiptronic,First Owner
FORD Fiesta,2017,1448916,52000.0,Petrol,Individual,Automatic,Third Owner
TOYOTA Prius Plug IN,2012,1712340,210000.0,Petrol,Dealer,Automatic,Third Owner
VOLKSWAGEN Passat,2017,144900,48579.0,Petrol,Individual,Automatic,Fourth & Above Owner
TOYOTA Highlander,2011,1896720,368064.0,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Santa FE,2014,3308676,80186.0,Diesel,Dealer,Automatic,Third Owner
CHEVROLET Camaro,2011,85596,166318.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Elantra,2014,1675464,58317.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2012,26376,323883.0,Petrol,Individual,Automatic,First Owner
MERCEDES-BENZ E 550,2010,3292884,67000.0,Petrol,Dealer,Tiptronic,Second Owner
MERCEDES-BENZ E 350,2008,204120,175614.0,Diesel,Individual,Automatic,Second Owner
TOYOTA Ractis,2007,816648,116800.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
NISSAN Quest,2003,1008000,170000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Santa FE,2016,4451244,136663.0,Diesel,Dealer,Automatic,Second Owner
CHEVROLET Volt,2012,276612,126419.0,Hybrid,Individual,Automatic,Fourth & Above Owner
HONDA FIT Premiym,2011,790272,151000.0,Hybrid,Dealer,Tiptronic,Fourth & Above Owner
TOYOTA Ist,2002,737604,117000.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ GLE 350,2016,10879764,78400.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
TOYOTA RAV 4,2015,2897748,74000.0,Petrol,Individual,Automatic,Third Owner
MITSUBISHI Eclipse,2003,790272,0.0,Petrol,Dealer,Manual,Second Owner
TOYOTA Prius,2012,5040,100000.0,Hybrid,Individual,Automatic,Second Owner
HYUNDAI Sonata,2015,1264452,269972.0,LPG,Dealer,Automatic,First Owner
CHEVROLET Cruze,2011,1073268,167776.0,Petrol,Dealer,Automatic,Fourth & Above Owner
JEEP Grand Cherokee,2005,1606920,2034.0,LPG,Individual,Automatic,Second Owner
SSANGYONG REXTON,2013,2273460,181796.0,Diesel,Dealer,Automatic,Third Owner
OPEL Vectra,1995,222600,284018.0,Petrol,Dealer,Manual,Second Owner
TOYOTA Prius,2011,329280,326325.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
FORD Focus,2016,1580628,74000.0,Petrol,Individual,Tiptronic,First Owner
MERCEDES-BENZ C 180,1998,921984,140000.0,Petrol,Individual,Automatic,First Owner
KIA Sorento,2010,1369872,74000.0,Diesel,Individual,Automatic,Second Owner
VOLKSWAGEN Jetta,2010,1211784,130400.0,Petrol,Dealer,Tiptronic,First Owner
BMW 535,2011,39480,249147.0,Petrol,Dealer,Automatic,Fourth & Above Owner
SUZUKI Swift,2006,816648,130000.0,Petrol,Individual,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2010,1369872,57559.0,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2014,1308468,77192.0,Diesel,Individual,Automatic,Third Owner
CHEVROLET Cruze,2019,276612,20040.0,Petrol,Dealer,Automatic,First Owner
HYUNDAI Sonata,2013,1132740,96165.0,Hybrid,Individual,Automatic,First Owner
LEXUS GS 350,2013,3951528,94000.0,Petrol,Dealer,Tiptronic,Second Owner
HONDA FIT,2012,684936,116000.0,Hybrid,Individual,Variator,Third Owner
BMW 530,2018,2054808,45525.0,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Santa FE,2014,3350844,81000.0,Diesel,Dealer,Automatic,Second Owner
MERCEDES-BENZ G 230 2.2cdi,1987,1712340,243567.0,Diesel,Individual,Manual,Second Owner
TOYOTA Camry,2014,935172,179381.0,Hybrid,Dealer,Automatic,Second Owner
JEEP Grand Cherokee,2007,1527876,208000.0,CNG,Individual,Tiptronic,Fourth & Above Owner
TOYOTA Camry,2014,65856,102397.0,Hybrid,Dealer,Automatic,Second Owner
MERCEDES-BENZ E 350,2011,1396164,119379.0,Diesel,Dealer,Automatic,Second Owner
TOYOTA Tacoma,2013,1606920,57554.0,Petrol,Individual,Automatic,Fourth & Above Owner
FORD Explorer,2017,8352960,44643.0,Petrol,Dealer,Automatic,Fourth & Above Owner
SSANGYONG REXTON,2011,987840,332077.0,Diesel,Individual,Automatic,Second Owner
MERCEDES-BENZ S 500,2003,1238160,22500.0,LPG,Individual,Tiptronic,First Owner
VOLKSWAGEN Golf GTI,1993,3360,111111.0,Petrol,Individual,Manual,Third Owner
FORD Fusion,2016,59304,135810.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2018,1580628,35058.0,Hybrid,Dealer,Automatic,Third Owner
OPEL Astra,2000,447804,0.0,Petrol,Dealer,Manual,Fourth & Above Owner
CHEVROLET Volt,2017,15792,125358.0,Hybrid,Individual,Automatic,Second Owner
HYUNDAI Santa FE,2017,4423860,113195.0,Diesel,Individual,Automatic,Fourth & Above Owner
LEXUS GX 460,2010,3925152,260771.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,1448916,68728.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,39480,229904.0,Petrol,Individual,Automatic,First Owner
LEXUS LX 570,2013,8956668,198600.0,Petrol,Dealer,Tiptronic,Second Owner
HYUNDAI Elantra,2013,1581384,88694.0,Petrol,Individual,Automatic,Third Owner
SSANGYONG REXTON,2010,2026332,113724.0,Diesel,Dealer,Automatic,Third Owner
TOYOTA Prius,2010,1527876,512000.0,Hybrid,Individual,Variator,Fourth & Above Owner
HONDA Hr-v,2000,763980,181000.0,Petrol,Dealer,Variator,Second Owner
TOYOTA Camry,2013,65856,78670.0,Petrol,Dealer,Automatic,Third Owner
BMW X5,2013,85596,137802.0,Diesel,Individual,Automatic,First Owner
HYUNDAI H1,2011,1014972,43224.0,Diesel,Individual,Automatic,Fourth & Above Owner
FORD Escape,2014,1264452,0.0,Petrol,Individual,Automatic,Fourth & Above Owner
MERCEDES-BENZ E 350,2010,26376,274771.0,Petrol,Dealer,Automatic,Third Owner
BMW 328,2014,23688,181659.0,Petrol,Individual,Automatic,Second Owner
NISSAN Sentra,2014,164640,81587.0,Petrol,Individual,Automatic,Fourth & Above Owner
AUDI A4,2013,23688,157584.0,Petrol,Dealer,Automatic,Second Owner
FORD Escape,2008,1053696,156000.0,Hybrid,Individual,Automatic,Third Owner
HYUNDAI Elantra,2013,164640,177590.0,Petrol,Individual,Automatic,Third Owner
TOYOTA RAV 4,2017,1251348,56893.0,Petrol,Individual,Automatic,Second Owner
TOYOTA Prius,2010,32928,267165.0,Hybrid,Dealer,Automatic,First Owner
MERCEDES-BENZ E 350,2011,52668,230696.0,Diesel,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2014,263424,104085.0,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2016,1968372,88900.0,LPG,Individual,Automatic,First Owner
HYUNDAI H1,2014,3175116,77850.0,Diesel,Dealer,Automatic,First Owner
CHEVROLET Volt,2014,72408,133195.0,Hybrid,Individual,Automatic,Second Owner
TOYOTA Prius,2008,1159116,137000.0,Hybrid,Individual,Automatic,Second Owner
HYUNDAI H1,2016,2987880,77227.0,Diesel,Individual,Automatic,Second Owner
HYUNDAI H1,2015,2968896,90660.0,Diesel,Dealer,Automatic,First Owner
TOYOTA 4Runner,2018,26376,0.0,Petrol,Dealer,Automatic,Fourth & Above Owner
OPEL Astra,1999,513660,400000.0,Diesel,Individual,Manual,Second Owner
OPEL Vectra b,1999,378000,1000.0,Petrol,Individual,Manual,Fourth & Above Owner
BMW 528,1996,386400,0.0,Petrol,Dealer,Manual,Second Owner
FORD Escape,2009,921984,184000.0,Hybrid,Dealer,Automatic,First Owner
HYUNDAI Sonata,2013,72408,175790.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Camry,2015,2634324,163000.0,Hybrid,Individual,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2016,2926224,106553.0,Diesel,Dealer,Automatic,First Owner
BMW X5 DIESEL,2011,2660700,205717.0,Diesel,Dealer,Tiptronic,Fourth & Above Owner
HYUNDAI Santa FE,2014,3442572,120871.0,Diesel,Dealer,Automatic,First Owner
KIA Optima,2013,474180,100000.0,Hybrid,Individual,Automatic,First Owner
TOYOTA Sienna,2017,4214952,75000.0,Petrol,Dealer,Automatic,Third Owner
CITROEN DS 4,2011,1659588,128000.0,Petrol,Individual,Automatic,Second Owner
HONDA FIT,2013,1010268,113000.0,Petrol,Individual,Automatic,Third Owner
AUDI Q7,2017,1119552,44642.0,Petrol,Individual,Automatic,First Owner
CHEVROLET Cruze,2012,1290828,61100.0,Petrol,Dealer,Tiptronic,First Owner
FORD Focus,2011,1177764,130000.0,Petrol,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2009,1475208,2005000.0,Hybrid,Dealer,Variator,First Owner
PORSCHE Cayenne S,2004,1218000,315430.0,Petrol,Individual,Automatic,First Owner
JEEP Cherokee,2019,85596,24805.0,Petrol,Dealer,Automatic,First Owner
TOYOTA RAV 4,2016,803460,60677.0,Petrol,Individual,Automatic,Second Owner
SSANGYONG REXTON,2011,2342676,138000.0,Diesel,Dealer,Automatic,Third Owner
MERCEDES-BENZ ML 350,2014,316092,94362.0,Petrol,Dealer,Automatic,Third Owner
TOYOTA Camry,2013,1765008,77182.0,Petrol,Dealer,Automatic,Second Owner
VOLKSWAGEN GTI,2015,177828,237930.0,Petrol,Dealer,Automatic,Second Owner
HYUNDAI Sonata,2015,1264452,309174.0,LPG,Individual,Automatic,Second Owner
HONDA FIT,2015,1054032,98937.0,Hybrid,Individual,Automatic,Third Owner
CHEVROLET Orlando,2016,2281608,118365.0,Diesel,Individual,Automatic,Third Owner
BMW X5,2013,65856,0.0,Diesel,Individual,Automatic,First Owner
VOLKSWAGEN Passat,2013,111972,138355.0,Petrol,Dealer,Automatic,Third Owner
VOLKSWAGEN UP,2013,546000,14300.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Elantra,2011,1468656,128147.0,Petrol,Individual,Automatic,Third Owner
HYUNDAI Santa FE,2011,1505532,172000.0,Diesel,Individual,Automatic,Second Owner
HYUNDAI Elantra,2016,1554252,30312.0,LPG,Dealer,Automatic,Third Owner
TOYOTA Avalon,2014,2634324,144000.0,Hybrid,Individual,Automatic,First Owner
BMW 528,2014,3556308,144000.0,Petrol,Individual,Tiptronic,Third Owner
DAEWOO Lacetti,2009,487368,84818.0,Petrol,Dealer,Automatic,Second Owner
LEXUS NX 300,2016,9494100,32040.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA CHR,2018,2352000,12987.0,Petrol,Individual,Tiptronic,Second Owner
FORD Fusion,2014,23688,0.0,Hybrid,Individual,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2012,217308,277614.0,Hybrid,Dealer,Automatic,First Owner
TOYOTA Hilux,2007,3819732,212001.0,Diesel,Individual,Manual,First Owner
TOYOTA Prius,2012,4200,120000.0,Hybrid,Dealer,Automatic,Third Owner
HYUNDAI Tucson,2011,1845900,193873.0,Diesel,Individual,Automatic,First Owner
TOYOTA Camry,2014,191016,53675.0,Petrol,Individual,Automatic,First Owner
HYUNDAI Sonata,2011,39480,278989.0,Hybrid,Individual,Automatic,Second Owner
SUBARU Forester,2014,2028432,55000.0,Petrol,Individual,Automatic,Second Owner
HONDA Civic,2018,5863788,22237.0,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ C 220,2000,737604,309000.0,Diesel,Dealer,Automatic,Third Owner
MITSUBISHI Outlander Sport,2011,1712340,95000.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2014,2607948,132349.0,Diesel,Individual,Automatic,Third Owner
LINCOLN Navigator,2006,1527876,6000.0,Petrol,Individual,Tiptronic,Second Owner
AUDI Q7,2015,72408,264014.0,Petrol,Individual,Automatic,Third Owner
JAGUAR E-pace,2018,566412,10782.0,Petrol,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2015,1659588,57000.0,Petrol,Dealer,Automatic,First Owner
BMW 520 d xDrive Luxury,2017,2352000,48578.0,Diesel,Dealer,Automatic,Third Owner
HYUNDAI Sonata,2011,125160,202637.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Sonata,2016,1317204,263886.0,LPG,Dealer,Automatic,First Owner
HYUNDAI Elantra,2017,2449944,33100.0,Petrol,Dealer,Automatic,Second Owner
TOYOTA Aqua,2013,1304520,86262.0,Petrol,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Elantra,2017,1738632,120000.0,LPG,Dealer,Automatic,Third Owner
HYUNDAI Elantra,2014,1264452,83000.0,Petrol,Individual,Automatic,First Owner
TOYOTA Prius,2010,59304,73402.0,Hybrid,Dealer,Automatic,Third Owner
FORD Fusion,2015,1817676,174400.0,Petrol,Dealer,Automatic,First Owner
FORD Mustang,2015,3292884,80000.0,Petrol,Dealer,Tiptronic,Third Owner
HONDA FIT,2013,843024,101000.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
TOYOTA Prius,2013,1712340,105000.0,Hybrid,Individual,Automatic,Second Owner
TOYOTA Prius,2013,59304,105328.0,Hybrid,Dealer,Automatic,Fourth & Above Owner
HYUNDAI Tucson,2018,4467792,17101.0,Diesel,Individual,Automatic,Fourth & Above Owner
BMW 535,2014,2239188,170000.0,Petrol,Individual,Automatic,Second Owner
VAZ 2106,1999,711228,440000.0,Petrol,Individual,Manual,First Owner
CHEVROLET Cruze,2015,921984,76800.0,Petrol,Dealer,Tiptronic,First Owner
TOYOTA Highlander,2009,52668,297378.0,Hybrid,Dealer,Automatic,Second Owner
BMW X5,2012,605892,274098.0,Diesel,Dealer,Automatic,Third Owner
BMW X5,2008,2160144,160000.0,Petrol,Individual,Tiptronic,First Owner
KIA Optima,2016,2621136,30574.0,Diesel,Individual,Automatic,Fourth & Above Owner
TOYOTA Prius,2016,21084,296104.0,Hybrid,Individual,Automatic,Second Owner
FORD Transit,2001,921984,230000.0,Diesel,Individual,Manual,Fourth & Above Owner
TOYOTA Aqua,2014,869316,134800.0,Hybrid,Dealer,Variator,First Owner
SUZUKI Samurai,1982,2634324,29500.0,Petrol,Dealer,Manual,Second Owner
OPEL Astra H,2007,1132740,260000.0,Diesel,Dealer,Manual,Second Owner
OPEL Astra,1999,579516,180000.0,CNG,Individual,Manual,First Owner
VOLKSWAGEN Jetta,2011,1264452,188800.0,Petrol,Individual,Tiptronic,First Owner
LEXUS RX 450,2010,421512,167222.0,Hybrid,Dealer,Automatic,Second Owner
CHEVROLET Lacetti,2010,1007328,147398.0,Petrol,Dealer,Automatic,Third Owner
MERCEDES-BENZ E 350,2010,1040592,189530.0,Diesel,Individual,Automatic,Second Owner
MAZDA Mazda 6 Grand Touring,2013,1896720,135000.0,Petrol,Dealer,Tiptronic,Third Owner
MERCEDES-BENZ C 300,2015,46116,54549.0,Petrol,Dealer,Automatic,Fourth & Above Owner
MERCEDES-BENZ C 280,1999,605892,248592.0,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ A 190,2002,447804,123000.0,Petrol,Individual,Automatic,Third Owner
MERCEDES-BENZ ML 350,2011,223944,0.0,Diesel,Individual,Automatic,First Owner
TOYOTA Prius,2009,1132740,167219.0,Hybrid,Dealer,Automatic,Second Owner
BMW 328,2009,1791384,171000.0,Petrol,Individual,Tiptronic,Fourth & Above Owner
HYUNDAI Sonata,2013,342468,104557.0,Petrol,Dealer,Automatic,Second Owner
